_id,_labels,name
904.0,:Company,浙江普阳深冷装备股份有限公司
905.0,:Company,苏州天成涂装系统股份有限公司
906.0,:Company,无锡南方智能物流设备股份有限公司
907.0,:Company,石家庄通合电子科技股份有限公司
908.0,:Company,深圳市图敏智能视频股份有限公司
909.0,:Company,上海君屹工业自动化股份有限公司
910.0,:Company,哈尔滨威帝电子股份有限公司
911.0,:Company,北京元工国际科技股份有限公司
912.0,:Company,重庆机电股份有限公司
913.0,:Company,宁波高发汽车控制系统股份有限公司
914.0,:Company,三丰智能装备集团股份有限公司
915.0,:Company,深圳市万泉河科技股份有限公司
916.0,:Company,北京恒信启华信息技术股份有限公司
917.0,:Company,创元科技股份有限公司
918.0,:Company,斯太尔动力股份有限公司
919.0,:Company,旷达科技集团股份有限公司
920.0,:Company,上海华谊集团股份有限公司
921.0,:Company,张家港富瑞特种装备股份有限公司
922.0,:Company,深圳市大为创新科技股份有限公司
923.0,,
924.0,,
925.0,,
926.0,,
927.0,,
928.0,,
929.0,,
930.0,,
931.0,,
932.0,,
933.0,,
934.0,,
935.0,,
936.0,,
937.0,,
938.0,,
939.0,,
940.0,,
941.0,,
942.0,,
943.0,,
944.0,,
945.0,,
946.0,,
947.0,,
948.0,,
949.0,,
950.0,,
951.0,,
952.0,,
953.0,,
954.0,,
955.0,,
956.0,,
957.0,,
958.0,,
959.0,,
960.0,,
961.0,,
962.0,,
963.0,,
964.0,,
965.0,,
966.0,,
967.0,,
968.0,,
969.0,,
970.0,,
971.0,,
972.0,,
973.0,,
974.0,,
975.0,,
976.0,,
977.0,,
978.0,,
979.0,,
980.0,,
981.0,,
982.0,,
983.0,,
984.0,,
985.0,,
986.0,,
987.0,,
988.0,,
989.0,,
990.0,,
991.0,,
992.0,,
993.0,,
994.0,,
995.0,,
996.0,,
997.0,,
998.0,,
999.0,,
1000.0,,
1001.0,,
1002.0,,
1003.0,,
1004.0,,
1005.0,,
1006.0,,
1007.0,,
1008.0,,
1009.0,,
1010.0,,
1011.0,,
1012.0,,
1013.0,,
1014.0,,
1015.0,,
1016.0,,
1017.0,,
1018.0,,
1019.0,,
1020.0,,
1021.0,,
1022.0,,
1023.0,,
1024.0,,
1025.0,,
1026.0,,
1027.0,,
1028.0,,
1029.0,,
1030.0,,
1031.0,,
1032.0,,
1033.0,,
1034.0,,
1035.0,,
1036.0,,
1037.0,,
1038.0,,
1039.0,,
1040.0,,
1041.0,,
1042.0,,
1043.0,,
1044.0,,
1045.0,,
1046.0,,
1047.0,,
1048.0,,
1049.0,,
1050.0,,
1051.0,,
1052.0,,
1053.0,,
1054.0,,
1055.0,,
1056.0,,
1057.0,,
1058.0,,
1059.0,,
1060.0,,
1061.0,,
1062.0,,
1063.0,,
1064.0,,
1065.0,,
1066.0,,
1067.0,,
1068.0,,
1069.0,,
1070.0,,
1071.0,,
1072.0,,
1073.0,,
1074.0,,
1075.0,,
1076.0,,
1077.0,,
1078.0,,
1079.0,,
1080.0,,
1081.0,,
1082.0,,
1083.0,,
1084.0,,
1085.0,,
1086.0,,
1087.0,,
1088.0,,
1089.0,,
1090.0,,
1091.0,,
1092.0,,
1093.0,,
1094.0,,
1095.0,,
1096.0,,
1097.0,,
1098.0,,
1099.0,,
1100.0,,
1101.0,,
1102.0,,
1103.0,,
1104.0,,
1105.0,,
1106.0,,
1107.0,,
1108.0,,
1109.0,,
1110.0,,
1111.0,,
1112.0,,
1113.0,,
1114.0,,
1115.0,,
1116.0,,
1117.0,,
1118.0,,
1119.0,,
1120.0,,
1121.0,,
1122.0,,
1123.0,,
1124.0,,
1125.0,,
1126.0,,
1127.0,,
1128.0,,
1129.0,,
1130.0,,
1131.0,,
1132.0,,
1133.0,,
1134.0,,
1135.0,,
1136.0,,
1137.0,,
1138.0,,
1139.0,,
1140.0,,
1141.0,,
1142.0,,
1143.0,,
1144.0,,
1145.0,,
1146.0,,
1147.0,,
1148.0,,
1149.0,,
1150.0,,
1151.0,,
1152.0,,
1153.0,,
1154.0,,
1155.0,,
1156.0,,
1157.0,,
1158.0,,
1159.0,,
1160.0,,
1161.0,,
1162.0,,
1163.0,,
1164.0,,
1165.0,,
1166.0,,
1167.0,,
1168.0,,
1169.0,,
1170.0,,
1171.0,,
1172.0,,
1173.0,,
1174.0,,
1175.0,,
1176.0,,
1177.0,,
1178.0,,
1179.0,,
1180.0,,
1181.0,,
1182.0,,
1183.0,,
1184.0,,
1185.0,,
1186.0,,
1187.0,,
1188.0,,
1189.0,,
1190.0,,
1191.0,,
1192.0,,
1193.0,,
1194.0,,
1195.0,,
1196.0,,
1197.0,,
1198.0,,
1199.0,,
1200.0,,
1201.0,,
1202.0,,
1203.0,,
1204.0,,
1205.0,,
1206.0,,
1207.0,,
1208.0,,
1209.0,,
1210.0,,
1211.0,,
1212.0,,
1213.0,,
1214.0,,
1215.0,,
1216.0,,
1217.0,,
1218.0,,
1219.0,,
1220.0,,
1221.0,,
1222.0,,
1223.0,,
1224.0,,
1225.0,,
1226.0,,
1227.0,,
1228.0,,
1229.0,,
1230.0,,
1231.0,,
1232.0,,
1233.0,,
1234.0,,
1235.0,,
1236.0,,
1237.0,,
1238.0,,
1239.0,,
1240.0,,
1241.0,,
1242.0,,
1243.0,,
1244.0,,
1245.0,,
1246.0,,
1247.0,,
1248.0,,
1249.0,,
1250.0,,
1251.0,,
1252.0,,
1253.0,,
1254.0,,
1255.0,,
1256.0,,
1257.0,,
1258.0,,
1259.0,,
1260.0,,
1261.0,,
1262.0,,
1263.0,,
1264.0,,
1265.0,,
1266.0,,
1267.0,,
1268.0,,
1269.0,,
1270.0,,
1271.0,,
1272.0,,
1273.0,,
1274.0,,
1275.0,,
1276.0,,
1277.0,,
1278.0,,
1279.0,,
1280.0,,
1281.0,,
1282.0,,
1283.0,,
1284.0,,
1285.0,,
1286.0,,
1287.0,,
1288.0,,
1289.0,,
1290.0,,
1291.0,,
1292.0,,
1293.0,,
1294.0,,
1295.0,,
1296.0,,
1297.0,,
1298.0,,
1299.0,,
1300.0,,
1301.0,,
1302.0,,
1303.0,,
1304.0,,
1305.0,,
1306.0,,
1307.0,,
1308.0,,
1309.0,,
1310.0,,
1311.0,,
1312.0,,
1313.0,,
1314.0,,
1315.0,,
1316.0,,
1317.0,,
1318.0,,
1319.0,,
1320.0,,
1321.0,,
1322.0,,
1323.0,,
1324.0,,
1325.0,,
1326.0,,
1327.0,,
1328.0,,
1329.0,,
1330.0,,
1331.0,,
1332.0,,
1333.0,,
1334.0,,
1335.0,,
1336.0,,
1337.0,,
1338.0,,
1339.0,,
1340.0,,
1341.0,,
1342.0,,
1343.0,,
1344.0,,
1345.0,,
1346.0,,
1347.0,,
1348.0,,
1349.0,,
1350.0,,
1351.0,,
1352.0,,
1353.0,,
1354.0,,
1355.0,,
1356.0,,
1357.0,,
1358.0,,
1359.0,,
1360.0,,
1361.0,,
1362.0,,
1363.0,,
1364.0,,
1365.0,,
1366.0,,
1367.0,,
1368.0,,
1369.0,,
1370.0,,
1371.0,,
1372.0,,
1373.0,,
1374.0,,
1375.0,,
1376.0,,
1377.0,,
1378.0,,
1379.0,,
1380.0,,
1381.0,,
1382.0,,
1383.0,,
1384.0,,
1385.0,,
1386.0,,
1387.0,,
1388.0,,
1389.0,,
1390.0,,
1391.0,,
1392.0,,
1393.0,,
1394.0,,
1395.0,,
1396.0,,
1397.0,,
1398.0,,
1399.0,,
1400.0,,
1401.0,,
1402.0,,
1403.0,,
1404.0,,
1405.0,,
1406.0,,
1407.0,,
1408.0,,
1409.0,,
1410.0,,
1411.0,,
1412.0,,
1413.0,,
1414.0,,
1415.0,,
1416.0,,
1417.0,,
1418.0,,
1419.0,,
1420.0,,
1421.0,,
1422.0,,
1423.0,,
1424.0,,
1425.0,,
1426.0,,
1427.0,,
1428.0,,
1429.0,,
1430.0,,
1431.0,,
1432.0,,
1433.0,,
1434.0,,
1435.0,,
1436.0,,
1437.0,,
1438.0,,
1439.0,,
1440.0,,
1441.0,,
1442.0,,
1443.0,,
1444.0,,
1445.0,,
1446.0,,
1447.0,,
1448.0,,
1449.0,,
1450.0,,
1451.0,,
1452.0,,
1453.0,,
1454.0,,
1455.0,,
1456.0,,
1457.0,,
1458.0,,
1459.0,,
1460.0,,
1461.0,,
1462.0,,
1463.0,,
1464.0,,
1465.0,,
1466.0,,
1467.0,,
1468.0,,
1469.0,,
1470.0,,
1471.0,,
1472.0,,
1473.0,,
1474.0,,
1475.0,,
1476.0,,
1477.0,,
1478.0,,
1479.0,,
1480.0,,
1481.0,,
1482.0,,
1483.0,,
1484.0,,
1485.0,,
1486.0,,
1487.0,,
1488.0,,
1489.0,,
1490.0,,
1491.0,,
1492.0,,
1493.0,,
1494.0,,
1495.0,,
1496.0,,
1497.0,,
1498.0,,
1499.0,,
1500.0,,
1501.0,,
1502.0,,
1503.0,,
1504.0,,
1505.0,,
1506.0,,
1507.0,,
1508.0,,
1509.0,,
1510.0,,
1511.0,,
1512.0,,
1513.0,,
1514.0,,
1515.0,,
1516.0,,
1517.0,,
1518.0,,
1519.0,,
1520.0,,
1521.0,,
1522.0,,
1523.0,,
1524.0,,
1525.0,,
1526.0,,
1527.0,,
1528.0,,
1529.0,,
1530.0,,
1531.0,,
1532.0,,
1533.0,,
1534.0,,
1535.0,,
1536.0,,
1537.0,,
1538.0,,
1539.0,,
1540.0,,
1541.0,,
1542.0,,
1543.0,,
1544.0,,
1545.0,,
1546.0,,
1547.0,,
1548.0,,
1549.0,,
1550.0,,
1551.0,,
1552.0,,
1553.0,,
1554.0,,
1555.0,,
1556.0,,
1557.0,,
1558.0,,
1559.0,,
1560.0,,
1561.0,,
1562.0,,
1563.0,,
1564.0,,
1565.0,,
1566.0,,
1567.0,,
1568.0,,
1569.0,,
1570.0,,
1571.0,,
1572.0,,
1573.0,,
1574.0,,
1575.0,,
1576.0,,
1577.0,,
1578.0,,
1579.0,,
1580.0,,
1581.0,,
1582.0,,
1583.0,,
1584.0,,
1585.0,,
1586.0,,
1587.0,,
1588.0,,
1589.0,,
1590.0,,
1591.0,,
1592.0,,
1593.0,,
1594.0,,
1595.0,,
1596.0,,
1597.0,,
1598.0,,
1599.0,,
1600.0,,
1601.0,,
1602.0,,
1603.0,,
1604.0,,
1605.0,,
1606.0,,
1607.0,,
1608.0,,
1609.0,,
1610.0,,
1611.0,,
1612.0,,
1613.0,,
1614.0,,
1615.0,,
1616.0,,
1617.0,,
1618.0,,
1619.0,,
1620.0,,
1621.0,,
1622.0,,
1623.0,,
1624.0,,
1625.0,,
1626.0,,
1627.0,,
1628.0,,
1629.0,,
1630.0,,
1631.0,,
1632.0,,
1633.0,,
1634.0,,
1635.0,,
1636.0,,
1637.0,,
1638.0,,
1639.0,,
1640.0,,
1641.0,,
1642.0,,
1643.0,,
1644.0,,
1645.0,,
1646.0,,
1647.0,,
1648.0,,
1649.0,:Company2,宇通客车股份有限公司物流分公司
1650.0,:Company2,宇通客车股份有限公司铂笙酒店分公司
1651.0,:Company2,宇通客车股份有限公司乌鲁木齐销售服务分公司
1652.0,:Company2,宇通客车股份有限公司新能源客车分公司
1653.0,:Company2,宇通客车股份有限公司北京办事处
1654.0,:Company2,宇通客车股份有限公司海南旅游客运分公司
1655.0,:Company2,宇通客车股份有限公司专用车分公司
1656.0,:Company2,宇通客车股份有限公司十八里河宇通宾馆
1657.0,:Company2,宇通客车股份有限公司长春销售服务分公司
1658.0,:Company2,宇通客车股份有限公司上海销售服务分公司
1659.0,:Company2,宇通客车股份有限公司西安销售服务分公司
1660.0,:Company2,宇通客车股份有限公司广州销售服务分公司
1661.0,:Company2,宇通客车股份有限公司兰州销售服务分公司
1662.0,:Company2,宇通客车股份有限公司济南销售服务分公司
1663.0,:Company2,宇通客车股份有限公司长沙销售服务分公司
1664.0,:Company2,宇通客车股份有限公司郑州销售服务分公司
1665.0,:Company2,郑州宇通客车股份有限公司高新分公司
1666.0,:Company2,郑州宇通客车股份有限公司经开分公司
1667.0,:Company2,郑州宇通客车股份有限公司成都分公司
1668.0,:Company2,宇通客车股份有限公司南通销售分公司
1669.0,:Company2,郑州宇通客车股份有限公司信息技术分公司
1670.0,:Company2,郑州宇通客车股份有限公司福州销售服务分公司
1671.0,:Company2,郑州宇通客车股份有限公司成都销售服务中心
1672.0,:Company2,郑州宇通客车股份有限公司宇通宾馆
1673.0,:Company2,郑州宇通客车股份有限公司维修中心
1674.0,:Person,郑州宇通集团有限公司
1675.0,:Person,香港中央结算有限公司
1676.0,:Person,猛狮客车有限公司
1677.0,:Person,全国社保基金一零一组合
1678.0,:Person,中国公路车辆机械有限公司
1679.0,:Person,中国太平洋人寿保险股份有限公司-中国太平洋人寿股票红利型产品（寿自营）委托投资（长江养老）
1680.0,:Person,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金
1681.0,:Person,中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
1682.0,:Person,中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
1683.0,:Person,兴业银行股份有限公司-南方兴润价值一年持有期混合型证券投资基金
1684.0,:Software,车载TBOX数据提取与跨平台数据传输软件
1685.0,:Software,Simulink集成工具库软件
1686.0,:Software,基于Simulink动力系统仿真脚本软件
1687.0,:Software,宇通车载TBOX智能终端应用远程锁车软件
1688.0,:Software,校车来了APP
1689.0,:Software,网联T-BOX智慧环卫业务软件
1690.0,:Software,AI主动安全智能管理系统
1691.0,:Software,基于基础版车载Tbox的镍氢电池充放电应用软件
1692.0,:Software,重型燃油车加油行为分析系统
1693.0,:Software,基于双平台的国标32960数据采集上报软件
1694.0,:Software,基于UDS诊断的零部件OTA升级技术应用软件
1695.0,:Software,自主可信的国产化T-BOX网联平台软件
1696.0,:Software,一种利用TBOX联网对BMS远程进行预约加热和唤醒的软件
1697.0,:Software,国六故障监控移动平台
1698.0,:Software,重型车远程排放监控宇通企业服务与管理平台
1699.0,:Software,安睿通e安学堂系统
1700.0,:Software,电控变阻尼系统
1701.0,:Software,宇通智能网联汽车智能调度软件
1702.0,:Software,宇通新能源客车自主换道控制软件
1703.0,:Software,自动驾驶汽车系统维护工具软件
1704.0,:Software,宇通新能源客车自动驾驶路径导航系统
1705.0,:Software,自动驾驶汽车故障诊断工具软件
1706.0,:Software,电动客车自适应巡航系统
1707.0,:Software,基于人车博弈的换道决策软件
1708.0,:Software,基于单片机的辅助驾驶冗余安全系统
1709.0,:Software,宇通新能源客车自主换道开发软件
1710.0,:Software,驾驶行为分析预警平台
1711.0,:Software,闪象充电APP（IOS版）
1712.0,:Software,宇通Vehicle+充电监控平台
1713.0,:Software,宇通自动驾驶仿真测试系统
1714.0,:Software,宇通智能网联客车无人化场站自动泊车软件
1715.0,:Software,闪象充电APP（Android版）
1716.0,:Software,自动驾驶车身信息综合处理软件
1717.0,:Software,宇通车联网公交一体化平台
1718.0,:Software,宇通新能源客车驾驶员身份识别控制软件
1719.0,:Software,WitGo APP
1720.0,:Software,宇通智能终端icard-mcu软件
1721.0,:Software,移动开放平台
1722.0,:Software,多信息融合障碍物行为预测程序
1723.0,:Software,新能源车辆远程数据智能提取系统
1724.0,:Software,宇通视频云平台
1725.0,:Software,新能源车OTA远程升级服务系统
1726.0,:Software,宇通商用车智联平台-工业IOT平台
1727.0,:Software,掌上宇通APP
1728.0,:Software,宇通V+FLEET车队管理系统
1729.0,:Software,宇通新能源客车分级预警控制软件
1730.0,:Software,宇通新能源客车客车的前向碰撞缓解控制软件
1731.0,:Software,宇通新能源客车车道偏离预警控制软件
1732.0,:Software,宇通新能源客车油门防误踩控制软件
1733.0,:Software,基于模糊规则的换道决策软件
1734.0,:Software,宇通新能源客车侧向预警控制软件
1735.0,:Software,宇通新能源客车紧急制动控制软件
1736.0,:Software,自动驾驶车辆CAN统一服务软件
1737.0,:Software,小宇公交小程序
1738.0,:Software,宇通数据一体化分析平台
1739.0,:Software,企业运营分析报告平台
1740.0,:Software,宇通配件服务商城系统软件
1741.0,:Software,宇通车联网AI主动安全系统
1742.0,:Software,宇通车联网安睿通智能机务系统
1743.0,:Software,基于客车大数据的动力电池系统集成分析与评价系统
1744.0,:Software,宇通新能源车辆下坡限速控制软件
1745.0,:Software,宇通新能源客车主动阻尼控制软件
1746.0,:Software,宇通新能源客车功率自适应调节软件
1747.0,:Software,宇通新能源汽车扭矩分段梯度滤波控制软件
1748.0,:Software,宇通新能源客车受电弓智能显示控制软件
1749.0,:Software,宇通新能源客车碰撞缓解系统控制软件
1750.0,:Software,宇通基于司机驾驶行为分析的主动预警控制系统
1751.0,:Software,宇通新能源客车基于前方安全时距的智能安全节能控制系统
1752.0,:Software,自动驾驶车辆执行器检测软件
1753.0,:Software,宇通新能源车集成冷却系统管理软件
1754.0,:Software,自动驾驶车辆的本地摇控软件
1755.0,:Software,宇通路侧设备智能管理系统
1756.0,:Software,自动驾驶系统数据记录及仿真软件
1757.0,:Software,自动驾驶系统事件数据采集及上报服务软件
1758.0,:Software,KEPS关键事件回顾系统
1759.0,:Software,宇通智能网联BRT公交系统
1760.0,:Software,宇通盲区监测管理系统
1761.0,:Software,宇通站台客流管理系统
1762.0,:Software,宇通智能场站管理系统
1763.0,:Software,宇通智能云控平台
1764.0,:Software,宇通智能网联微循环公交系统
1765.0,:Software,宇通车路协同管理系统
1766.0,:Software,宇通公交信号优先管理系统
1767.0,:Software,宇通智能调度系统
1768.0,:Software,宇通LCD广告管理系统
1769.0,:Software,宇通自动驾驶混合调度系统
1770.0,:Software,宇通精准停靠系统
1771.0,:Software,宇通自动充电系统
1772.0,:Software,宇通车载边缘计算软件系统
1773.0,:Software,新能源矿用车远程监控管理系统
1774.0,:Software,宇通乘客信息系统
1775.0,:Software,宇通智能调度终端嵌入式软件
1776.0,:Software,宇通自动驾驶公交网约系统
1777.0,:Software,宇通公交POS系统
1778.0,:Software,宇通客流数据分析系统
1779.0,:Software,宇通主动安全系统
1780.0,:Software,宇通疲劳驾驶监控系统
1781.0,:Software,宇通视频监控一体机嵌入式软件
1782.0,:Software,宇通纯电动客车加速性能仿真分析软件
1783.0,:Software,宇通新能源客车经济性动力性匹配计算软件
1784.0,:Software,宇通全生命周期投资计算平台
1785.0,:Software,宇通大数据查取平台
1786.0,:Software,宇通新能源客车集成式整车控制器编译下载软件
1787.0,:Software,小宇睿联软件
1788.0,:Software,宇通新能源客车零部件远程升级软件
1789.0,:Software,宇通校车来了软件
1790.0,:Software,宇通新能源客车下坡滑行自动恒速控制软件
1791.0,:Software,宇通混合动力系统复合制动能量管理软件
1792.0,:Software,宇通插电式客车水冷系统流阻分析软件
1793.0,:Software,宇通永磁同步驱动电机冷却分析软件
1794.0,:Software,宇通新能源车辆空调预约系统
1795.0,:Software,宇通插电式公路车系统换挡控制软件
1796.0,:Software,宇通插电式公路车系统状态切换模式软件
1797.0,:Software,宇通低温启动发动机控制软件
1798.0,:Software,宇通集成式电机控制器冷却分析软件
1799.0,:Software,宇通XCVT公路车系统状态切换模块软件
1800.0,:Software,宇通两档XCVT变速箱系统换挡控制软件
1801.0,:Software,宇通新能源客车HCU检测软件
1802.0,:Software,宇通智能车辆轨迹跟踪点计算软件
1803.0,:Software,通用机器人工作站客户端系统
1804.0,:Software,宇通无轨电车智能挂网充电系统控制软件
1805.0,:Software,宇通电驱动监控系统软件
1806.0,:Software,宇通微混车辆整车驱动及回馈控制软件
1807.0,:Software,宇通汽车毫米波雷达测试系统软件
1808.0,:Software,宇通新能源客车大数据分析系统
1809.0,:Software,宇通同轴并联混合动力系统控制软件
1810.0,:Software,宇通整车控制器程序在线下载(Bootloader)软件
1811.0,:Software,宇通有限元建模流程自动化软件
1812.0,:Software,宇通客车能源管理系统
1813.0,:Software,宇通一种纯电动车辆多档缓速器模拟软件
1814.0,:Software,宇通客车充电综合管理系统
1815.0,:Software,宇通新能源客车主动防止制动抖动控制软件
1816.0,:Software,宇通新能源客车防止电机过温保护控制软件
1817.0,:Software,宇通客车数据分析、监控平台
1818.0,:Software,宇通燃料电池客车动力性匹配软件
1819.0,:Software,宇通新能源客车多档缓速器模拟实现软件
1820.0,:Software,宇通双行星排系统强制发电模式控制软件
1821.0,:Software,宇通双行星排系统空挡模式控制软件
1822.0,:Software,宇通基于规则控制算法的驾驶员意图识别软件
1823.0,:Software,宇通研发需求管理软件
1824.0,:Software,宇通插电式混合动力车身模块CAN报文发送和接收解析软件
1825.0,:Software,宇通基于模糊控制算法驾驶员加速意图软件
1826.0,:Software,宇通新能源客车实际工况坡度计算软件
1827.0,:Software,宇通新能源客车智能手机调车软件
1828.0,:Software,宇通集中控制系统软件
1829.0,:Software,宇通客车产品配置管理系统
1830.0,:Software,宇通客车SAP交互系统
1831.0,:Software,宇通监控管理系统
1832.0,:Software,宇通客车订单处理系统
1833.0,:Software,宇通消防宣传系统
1834.0,:Software,宇通行星排混合动力虚拟整车系统
1835.0,:Software,宇通纯电动虚拟整车系统
1836.0,:Software,宇通轮边驱动纯电动车辆水泵控制软件
1837.0,:Software,宇通纯电动基于自适应电池电压平台的整车保护控制软件
1838.0,:Software,宇通双行星排混合动力系统发动机起停机控制软件
1839.0,:Software,宇通纯电动客车续驶里程计算控制软件
1840.0,:Software,宇通纯电动车辆缓速器模拟软件
1841.0,:Software,宇通纯电动分段限速整车控制软件
1842.0,:Software,宇通新能源车用电机性能分析软件
1843.0,:Software,宇通纯电动车水泵控制软件
1844.0,:Software,宇通新能源车辆运营展示系统
1845.0,:Software,宇通新能源磁场发射强度限值查询计算软件
1846.0,:Software,宇通轮边电机驱动纯电动客车动力系统能耗分析软件
1847.0,:Software,宇通燃料电池客车经济性计算软件
1848.0,:Software,宇通新能源车充电低压电源管理软件
1849.0,:Software,机器人监控系统
1850.0,:Software,锯床共边套裁锯切系统软件
1851.0,:Software,订单工程软件
1852.0,:Software,工位技术工艺信息一车一单报表系统
1853.0,:Software,宇通客车配置主题下单系统
1854.0,:Software,宇通新能源客车电控单元远程升级软件
1855.0,:Software,宇通新能源人机双驾智能控制系统
1856.0,:Software,宇通新能源车辆运营数据分析系统
1857.0,:Software,宇通客车智能机器人信息管理平台
1858.0,:Software,宇通新能源客车监控系统手机APP软件
1859.0,:Software,发动机悬置支架机器人工作站管理平台
1860.0,:Software,宇通插电式校车智能安全监控系统
1861.0,:Software,宇通新能源客车报文解析软件
1862.0,:Software,宇通纯电动空压机控制软件
1863.0,:Software,宇通新能源客车服务管理系统
1864.0,:Software,宇通整车功能安全监控系统软件
1865.0,:Software,宇通插电式系统双向斩波控制软件
1866.0,:Software,宇通双行星排混合动力系统EVT模式控制软件
1867.0,:Software,宇通客车蓝芯智能节油器软件
1868.0,:Software,宇通纯电动客车故障分层处理控制软件
1869.0,:Software,宇通插电式整车工作状态显示控制软件
1870.0,:Software,宇通插电式基于复合制动的电制动控制软件
1871.0,:Software,宇通客车驾驶员驾驶行为分析软件
1872.0,:Software,宇通纯电动客车分段滤波控制软件
1873.0,:Software,宇通燃料电池电动客车整车控制软件
1874.0,:Software,宇通插电式混合动力客车电机与发动机自适应调速控制软件
1875.0,:Software,宇通轮边驱动客车多电机故障诊断及处理软件
1876.0,:Software,宇通换电式纯电动客车整车控制软件
1877.0,:Software,宇通新能源客车监控平台前置通信系统
1878.0,:Software,宇通电动客车定速巡航动力控制软件
1879.0,:Software,宇通纯电动客车充电管理系统
1880.0,:Software,宇通客车路谱数据分析报告处理平台
1881.0,:Software,宇通新能源客车整车调试软件
1882.0,:Software,Vehicle+智慧车队机务管理系统
1883.0,:Software,宇通插电式混合动力功率跟随控制软件
1884.0,:Software,宇通新能源客车云充电监控管理系统
1885.0,:Software,宇通CAN卡通用化测试软件
1886.0,:Software,宇通插电式混合动力充放电电流限制控制软件
1887.0,:Software,宇通新能源客车远程智能监控系统
1888.0,:Software,宇通新能源客车无线诊断系统
1889.0,:Software,宇通新能源数据挖掘系统开发软件
1890.0,:Software,悬架K&C特性试验数据处理平台
1891.0,:Software,宇通插电式混合动力试验数据处理软件
1892.0,:Software,宇通新能源客车全生命周期成本分析软件
1893.0,:Software,宇通纯电动客车动力性匹配软件
1894.0,:Software,宇通插电式混合动力能耗智能显示系统
1895.0,:Software,宇通节能与新能源客车节能减排效益分析软件
1896.0,:Software,宇通轮边电机驱动纯电动车辆驱动功率分配软件
1897.0,:Software,宇通客车动力性对比分析计算平台
1898.0,:Software,纯电动客车电机系统特性分析及与整车经济性匹配软件
1899.0,:Software,宇通新能源客车基于驱动防滑的扭矩控制软件
1900.0,:Software,宇通新能源客车工况自适应的再生制动控制软件
1901.0,:Software,宇通新能源客车复合制动力优化分配方法软件
1902.0,:Software,宇通新能源客车坡道自适应动力系统控制软件
1903.0,:Software,宇通电动客车结构安全分析软件
1904.0,:Software,宇通插电式混合动力发动机怠速启停控制软件
1905.0,:Software,宇通客车滑行数据处理设计软件
1906.0,:Software,宇通新能源客车节能分析软件
1907.0,:Software,宇通插电式混合动力汽车故障诊断软件
1908.0,:Software,宇通插电式混合动力系统功率分配软件
1909.0,:Software,宇通插电式混合动力整车上下电控制软件
1910.0,:Software,宇通插电式混合动力虚拟整车系统
1911.0,:Software,安芯校车智能管理系统
1912.0,:Software,安芯通勤车智能管理系统
1913.0,:Software,宇通混合动力系统匹配优化设计软件
1914.0,:Bidding,65辆纯电动公交车动力电池采购中标（成交）公告
1915.0,:Bidding,永州市皮肤病防治所关于救护车的网上超市采购项目成交公告
1916.0,:Bidding,浙江中大元通商务旅游汽车有限公司2025年营运客车采购项目中标结果公示（非政府采购）
1917.0,:Bidding,绥芬河机场头等舱摆渡车采购项目-结果公告
1918.0,:Bidding,绥芬河机场头等舱摆渡车采购项目-结果公告2025-04-18
1919.0,:Bidding,浙江中大元通商务旅游汽车有限公司2025年营运客车采购项目中标结果公示
1920.0,:Bidding,涟水县交通产业发展（集团）有限公司校车采购项目中标公告
1921.0,:Bidding,纳雍骏驰公交公司12辆新能源公交车更换动力电池和废旧电池回收项目（二次）成交结果公告
1922.0,:Bidding,金沙鼓韵公交公司16辆新能源公交车更换动力电池和废旧电池回收项目（二次）成交结果公告
1923.0,:Bidding,寿光市学府校车服务有限公司2025年校车采购项目中标公告成交公示
1924.0,:Bidding,原阳县金驰汽车租赁服务有限公司采购宇通T7客车项目单一来源采购结果公告
1925.0,:Bidding,中国建设银行江西省分行关于井冈山党性教育研修院大型客车采购项目单一来源采前公示
1926.0,:Bidding,舟山市金塘汇通站立式公交客车动力电池更换单一来源采购论证公示
1927.0,:Bidding,中标丨仪征市汇通公交客运有限公司公交车采购项目中标结果公告
1928.0,:Bidding,仪征市汇通公交客运有限公司公交车采购项目中标结果公告
1929.0,:Bidding,绥芬河机场头等舱摆渡车采购项目-中标候选人公示
1930.0,:Bidding,采购新能源公共汽车项目
1931.0,:Bidding,关于巅峰公司购买客运车辆委托代理单位选取结果公示
1932.0,:Bidding,植物园景交车项目2025年第二批电动观光车采购中标结果公示(公告)
1933.0,:Bidding,电动观光车采购竞争性磋商成交结果公告
1934.0,:Bidding,采购观光小火车项目采购合同(标包001)
1935.0,:Bidding,新能源电动公交车更换动力电池和废旧动力电池回收项目成交结果公告
1936.0,:Bidding,喜德县人民医院健康体检车采购项目中标（成交）结果公告
1937.0,:Bidding,窑街煤电集团有限公司铁路运输公司  2025年3月设备采购  中标候选人公示
1938.0,:Bidding,原阳县金驰汽车租赁服务有限公司采购宇通T7客车项目单一来源采购公告
1939.0,:Bidding,新昌县汽车运输有限责任公司2025年旅游车采购项目中标结果公告
1940.0,:Bidding,盱眙国联宇通电动公交车换电及延保项目单一来源采购公示
1941.0,:Bidding,杭州市余杭公共交通有限公司2025年机务平台系统维护及云服务器租用服务的单一来源采购公示
1942.0,:Bidding,窑街煤电集团有限公司铁路运输公司2025年3月设备采购中标公示
